accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.48148149251937866,0.4712362289428711,0.7172984480857849,0.4375,0.3684210479259491,0.4761904776096344,0.550000011920929,0.7027028799057007,0.46666666865348816,0.699999988079071
0.5061728358268738,0.5149939060211182,0.7003410458564758,0.4749999940395355,0.5,0.6190476417541504,0.5772727727890015,0.6983453631401062,0.5833333134651184,0.699999988079071
0.4938271641731262,0.46787023544311523,0.7177888751029968,0.4651162922382355,0.5263158082962036,0.4285714328289032,0.5954545736312866,0.6970130205154419,0.4444444477558136,0.800000011920929
0.48148149251937866,0.4562423825263977,0.72723788022995,0.44736841320991516,0.44736841320991516,0.380952388048172,0.6000000238418579,0.69703608751297,0.42105263471603394,0.800000011920929
0.5802469253540039,0.572521448135376,0.6835196614265442,0.5400000214576721,0.7105262875556946,0.380952388048172,0.6000000238418579,0.6942994594573975,0.42105263471603394,0.800000011920929
0.5061728358268738,0.5477355718612671,0.6953412890434265,0.47727271914482117,0.5526315569877625,0.4285714328289032,0.6000000238418579,0.69268798828125,0.44999998807907104,0.8999999761581421
0.48148149251937866,0.5171358585357666,0.7084939479827881,0.4615384638309479,0.6315789222717285,0.6666666865348816,0.6181818246841431,0.6878941059112549,0.6153846383094788,0.800000011920929
0.5432098507881165,0.5850673317909241,0.6779620051383972,0.5135135054588318,0.5,0.6666666865348816,0.6409090757369995,0.6850847005844116,0.6153846383094788,0.800000011920929
0.5432098507881165,0.5740513801574707,0.6878384947776794,0.5116279125213623,0.5789473652839661,0.6666666865348816,0.6681817770004272,0.6832739114761353,0.6153846383094788,0.800000011920929
0.5925925970077515,0.6429008841514587,0.6656825542449951,0.5555555820465088,0.6578947305679321,0.7142857313156128,0.6909090876579285,0.6807054877281189,0.6428571343421936,0.8999999761581421
0.5308641791343689,0.5957772135734558,0.6839183568954468,0.5,0.4736842215061188,0.7142857313156128,0.7181817889213562,0.6768467426300049,0.6666666865348816,0.800000011920929
0.5802469253540039,0.6006731390953064,0.6780932545661926,0.550000011920929,0.5789473652839661,0.7142857313156128,0.7454545497894287,0.6734731197357178,0.699999988079071,0.699999988079071
0.5802469253540039,0.6340268850326538,0.6759145855903625,0.5833333134651184,0.3684210479259491,0.6190476417541504,0.7363635897636414,0.6713579297065735,0.625,0.5
0.5432098507881165,0.59485924243927,0.6791843771934509,0.5199999809265137,0.34210526943206787,0.7142857313156128,0.75,0.6685125231742859,0.699999988079071,0.699999988079071
0.654321014881134,0.7267441749572754,0.6406840085983276,0.65625,0.5526315569877625,0.761904776096344,0.7772727608680725,0.667435884475708,0.692307710647583,0.8999999761581421
0.7037037014961243,0.7154222726821899,0.6449251770973206,0.675000011920929,0.7105262875556946,0.761904776096344,0.813636302947998,0.6673529744148254,0.6666666865348816,1.0
0.5555555820465088,0.6413708925247192,0.6600712537765503,0.52173912525177,0.6315789222717285,0.761904776096344,0.8272727131843567,0.6654293537139893,0.6666666865348816,1.0
0.6172839403152466,0.6738066077232361,0.6596922874450684,0.5660377144813538,0.7894737124443054,0.8095238208770752,0.8181818127632141,0.6616859436035156,0.7142857313156128,1.0
0.6913580298423767,0.6982864141464233,0.6492822170257568,0.6382978558540344,0.7894737124443054,0.8095238208770752,0.8363636136054993,0.6579329371452332,0.75,0.8999999761581421
0.604938268661499,0.6572827100753784,0.6656017303466797,0.59375,0.5,0.6190476417541504,0.8500000238418579,0.6552050709724426,0.6666666865348816,0.4000000059604645
