accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5061728358268738,0.47613218426704407,0.7178995609283447,0.47058823704719543,0.42105263471603394,0.523809552192688,0.44545453786849976,0.7038189172744751,0.5,0.30000001192092896
0.48148149251937866,0.4828641414642334,0.7046191692352295,0.4523809552192688,0.5,0.4285714328289032,0.5090909004211426,0.6988264918327332,0.4000000059604645,0.4000000059604645
0.5432098507881165,0.5391677021980286,0.6890206336975098,0.5121951103210449,0.5526315569877625,0.4761904776096344,0.531818151473999,0.6955110430717468,0.4615384638309479,0.6000000238418579
0.5802469253540039,0.566401481628418,0.6841496825218201,0.5454545617103577,0.6315789222717285,0.523809552192688,0.5681818127632141,0.6932190656661987,0.5,0.6000000238418579
0.5432098507881165,0.569461464881897,0.6927725076675415,0.5116279125213623,0.5789473652839661,0.523809552192688,0.6136363744735718,0.6894732713699341,0.5,0.6000000238418579
0.6790123581886292,0.6572827100753784,0.6719830632209778,0.6578947305679321,0.6578947305679321,0.523809552192688,0.6227272748947144,0.6865860819816589,0.5,0.6000000238418579
0.5185185074806213,0.5844552516937256,0.6811786890029907,0.4883720874786377,0.5526315569877625,0.5714285969734192,0.6227272748947144,0.6833304762840271,0.5454545617103577,0.6000000238418579
0.6419752836227417,0.6395348906517029,0.672300398349762,0.604651153087616,0.6842105388641357,0.5714285969734192,0.6727272272109985,0.6790984272956848,0.5454545617103577,0.6000000238418579
0.604938268661499,0.6425948143005371,0.6674297451972961,0.5714285969734192,0.6315789222717285,0.6190476417541504,0.718181848526001,0.6750956177711487,0.6000000238418579,0.6000000238418579
0.5679012537002563,0.6441248655319214,0.6658397912979126,0.5306122303009033,0.6842105388641357,0.6666666865348816,0.75,0.6714302897453308,0.6363636255264282,0.699999988079071
0.5925925970077515,0.6046512126922607,0.6798484325408936,0.5609756112098694,0.6052631735801697,0.7142857313156128,0.7772727012634277,0.6694075465202332,0.6666666865348816,0.800000011920929
0.5555555820465088,0.6022031307220459,0.6792395710945129,0.5227272510528564,0.6052631735801697,0.6666666865348816,0.7954545617103577,0.6679404973983765,0.6153846383094788,0.800000011920929
0.6296296119689941,0.6557527780532837,0.6644811034202576,0.5833333134651184,0.7368420958518982,0.6190476417541504,0.800000011920929,0.6654765605926514,0.5714285969734192,0.800000011920929
0.5061728358268738,0.5758873820304871,0.6766448020935059,0.4791666567325592,0.6052631735801697,0.6666666865348816,0.8272727131843567,0.6613014340400696,0.6153846383094788,0.800000011920929
0.5185185074806213,0.5474296808242798,0.6883495450019836,0.4897959232330322,0.6315789222717285,0.7142857313156128,0.8227273225784302,0.6573925018310547,0.6666666865348816,0.800000011920929
0.6296296119689941,0.6566708087921143,0.6634243726730347,0.6176470518112183,0.5526315569877625,0.8095238208770752,0.8227272629737854,0.6538107991218567,0.875,0.699999988079071
0.6296296119689941,0.6407588720321655,0.6690400838851929,0.6333333253860474,0.5,0.8095238208770752,0.8272727727890015,0.6517884731292725,0.875,0.699999988079071
0.7037037014961243,0.7955936193466187,0.6325480341911316,0.7333333492279053,0.5789473652839661,0.8095238208770752,0.8272727131843567,0.6502770185470581,0.800000011920929,0.800000011920929
0.7407407164573669,0.8157894611358643,0.6114825010299683,0.7428571581840515,0.6842105388641357,0.761904776096344,0.8272727131843567,0.6477404236793518,0.7272727489471436,0.800000011920929
0.6419752836227417,0.6851285099983215,0.6555687189102173,0.6451612710952759,0.5263158082962036,0.7142857313156128,0.8136364221572876,0.6456834673881531,0.6666666865348816,0.800000011920929
0.6666666865348816,0.7298041582107544,0.6400688290596008,0.6341463327407837,0.6842105388641357,0.7142857313156128,0.8181818127632141,0.6429254412651062,0.6666666865348816,0.800000011920929
0.5432098507881165,0.6689106225967407,0.6561872959136963,0.5135135054588318,0.5,0.7142857313156128,0.8181818127632141,0.6397347450256348,0.6666666865348816,0.800000011920929
0.7530864477157593,0.8323133587837219,0.6074143648147583,0.7368420958518982,0.7368420958518982,0.7142857313156128,0.8045454621315002,0.6371984481811523,0.6666666865348816,0.800000011920929
0.654321014881134,0.7068543434143066,0.6405439972877502,0.625,0.6578947305679321,0.761904776096344,0.7818182110786438,0.6350000500679016,0.7777777910232544,0.699999988079071
0.654321014881134,0.7129743099212646,0.6436217427253723,0.65625,0.5526315569877625,0.8095238208770752,0.7727272510528564,0.632893443107605,0.875,0.699999988079071
0.654321014881134,0.7812117338180542,0.615817666053772,0.6666666865348816,0.5263158082962036,0.8095238208770752,0.7681818008422852,0.630238950252533,0.875,0.699999988079071
0.7037037014961243,0.7781517505645752,0.6068195700645447,0.6842105388641357,0.6842105388641357,0.8095238208770752,0.7772727012634277,0.6262243390083313,0.875,0.699999988079071
