accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.46341463923454285,0.5131186842918396,0.7194520235061646,0.3333333432674408,0.12820513546466827,0.44999998807907104,0.6212121248245239,0.6863089799880981,0.0,0.0
0.5243902206420898,0.5080500841140747,0.7117187976837158,0.5,0.1538461595773697,0.44999998807907104,0.6060605645179749,0.6832110285758972,0.0,0.0
0.5609756112098694,0.5119260549545288,0.7087380886077881,0.6000000238418579,0.23076923191547394,0.44999998807907104,0.6262626051902771,0.6802840828895569,0.0,0.0
0.6463414430618286,0.6499701738357544,0.676450252532959,0.692307710647583,0.4615384638309479,0.550000011920929,0.6363636255264282,0.6772340536117554,0.5,0.2222222238779068
0.6219512224197388,0.6001788973808289,0.6853952407836914,0.6818181872367859,0.38461539149284363,0.6000000238418579,0.6313130855560303,0.6739736795425415,0.5714285969734192,0.4444444477558136
0.7195122241973877,0.7653548717498779,0.6367614269256592,0.75,0.6153846383094788,0.6000000238418579,0.6515151858329773,0.6711485981941223,0.5714285969734192,0.4444444477558136
0.6341463327407837,0.7015503644943237,0.6572399735450745,0.6800000071525574,0.43589743971824646,0.6000000238418579,0.6616161465644836,0.6679447293281555,0.5714285969734192,0.4444444477558136
0.5975610017776489,0.6618962287902832,0.6659186482429504,0.59375,0.4871794879436493,0.6499999761581421,0.6868686676025391,0.6647114753723145,0.625,0.5555555820465088
0.6463414430618286,0.6633870601654053,0.6643187999725342,0.692307710647583,0.4615384638309479,0.6000000238418579,0.6818181276321411,0.661548376083374,0.5714285969734192,0.4444444477558136
0.6341463327407837,0.6204532384872437,0.6798350811004639,0.7647058963775635,0.3333333432674408,0.6499999761581421,0.6868687272071838,0.6594709753990173,0.6666666865348816,0.4444444477558136
0.7317073345184326,0.8220036029815674,0.6284884214401245,0.8399999737739563,0.5384615659713745,0.6499999761581421,0.6868686676025391,0.6582612991333008,0.6666666865348816,0.4444444477558136
0.6829268336296082,0.7400119304656982,0.6468918323516846,0.7407407164573669,0.5128205418586731,0.6499999761581421,0.6868686676025391,0.656915545463562,0.6666666865348816,0.4444444477558136
0.6463414430618286,0.7283840179443359,0.641945481300354,0.7272727489471436,0.41025641560554504,0.6499999761581421,0.6969696879386902,0.6542700529098511,0.6666666865348816,0.4444444477558136
0.6341463327407837,0.6756112575531006,0.6544497609138489,0.6666666865348816,0.4615384638309479,0.699999988079071,0.691919207572937,0.6523127555847168,0.800000011920929,0.4444444477558136
0.6951219439506531,0.8187239170074463,0.6046784520149231,0.7333333492279053,0.5641025900840759,0.6499999761581421,0.6969696879386902,0.6499828696250916,0.75,0.3333333432674408
0.7317073345184326,0.787418007850647,0.6208475828170776,0.8399999737739563,0.5384615659713745,0.6499999761581421,0.6919192671775818,0.6474436521530151,0.6666666865348816,0.4444444477558136
0.7439024448394775,0.8574835658073425,0.5961247086524963,0.8214285969734192,0.5897436141967773,0.6499999761581421,0.6969696283340454,0.6455756425857544,0.625,0.5555555820465088
0.792682945728302,0.8640429377555847,0.5845634937286377,0.8055555820465088,0.7435897588729858,0.550000011920929,0.7070707082748413,0.6436516642570496,0.5,0.5555555820465088
0.6829268336296082,0.7537269592285156,0.6321603059768677,0.7241379022598267,0.5384615659713745,0.6499999761581421,0.7070707082748413,0.6395940184593201,0.625,0.5555555820465088
0.7560975551605225,0.8091830611228943,0.6055316925048828,0.7878788113594055,0.6666666865348816,0.6499999761581421,0.7171717286109924,0.635989248752594,0.625,0.5555555820465088
0.6463414430618286,0.7698270678520203,0.6109397411346436,0.6470588445663452,0.5641025900840759,0.6499999761581421,0.7121211886405945,0.6322967410087585,0.625,0.5555555820465088
0.7682926654815674,0.8649373650550842,0.5770283341407776,0.8125,0.6666666865348816,0.6499999761581421,0.7121212482452393,0.6295727491378784,0.625,0.5555555820465088
0.792682945728302,0.8115682601928711,0.6022839546203613,0.8235294222831726,0.7179487347602844,0.6499999761581421,0.7171717286109924,0.625610888004303,0.625,0.5555555820465088
0.6829268336296082,0.8133571147918701,0.5965526103973389,0.6857143044471741,0.6153846383094788,0.6499999761581421,0.7171717286109924,0.6224864721298218,0.625,0.5555555820465088
0.7317073345184326,0.8372093439102173,0.5899037718772888,0.7575757503509521,0.6410256624221802,0.6000000238418579,0.7121211886405945,0.6205810904502869,0.5555555820465088,0.5555555820465088
0.8170731663703918,0.8503279685974121,0.565595269203186,0.8529411554336548,0.7435897588729858,0.6499999761581421,0.7070707082748413,0.6163324117660522,0.625,0.5555555820465088
0.792682945728302,0.8533094525337219,0.5639927387237549,0.8666666746139526,0.6666666865348816,0.6499999761581421,0.7070707082748413,0.614161491394043,0.625,0.5555555820465088
0.8048780560493469,0.8616577386856079,0.5775287747383118,0.8285714387893677,0.7435897588729858,0.6499999761581421,0.7070707082748413,0.610366940498352,0.625,0.5555555820465088
0.7560975551605225,0.8473464250564575,0.5675018429756165,0.7878788113594055,0.6666666865348816,0.699999988079071,0.7171717286109924,0.6067689657211304,0.7142857313156128,0.5555555820465088
0.8170731663703918,0.9296362400054932,0.5324057340621948,0.9285714030265808,0.6666666865348816,0.699999988079071,0.7323232889175415,0.6032142639160156,0.800000011920929,0.4444444477558136
