accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5432098507881165,0.544369637966156,0.7098391652107239,0.5555555820465088,0.1315789520740509,0.6666666865348816,0.7409090995788574,0.6772320866584778,1.0,0.30000001192092896
0.5555555820465088,0.5590575337409973,0.6903252601623535,0.53125,0.44736841320991516,0.761904776096344,0.8227272629737854,0.6633617281913757,0.7272727489471436,0.800000011920929
0.6172839403152466,0.6738066673278809,0.6627160310745239,0.6129032373428345,0.5,0.7142857313156128,0.8772727251052856,0.6482642292976379,0.8333333134651184,0.5
0.6296296119689941,0.641982913017273,0.6667362451553345,0.6333333253860474,0.5,0.761904776096344,0.8999999761581421,0.6370428800582886,1.0,0.5
0.6666666865348816,0.7414320707321167,0.6393755674362183,0.7037037014961243,0.5,0.761904776096344,0.9318181872367859,0.6236273646354675,1.0,0.5
0.6172839403152466,0.7735618352890015,0.6426025032997131,0.7058823704719543,0.31578946113586426,0.6666666865348816,0.949999988079071,0.6120341420173645,1.0,0.30000001192092896
0.6419752836227417,0.7643818855285645,0.635577380657196,0.7368420958518982,0.3684210479259491,0.8571428656578064,0.9454545378684998,0.604902982711792,0.8888888955116272,0.800000011920929
0.6790123581886292,0.7983475923538208,0.6142238974571228,0.7307692170143127,0.5,0.8571428656578064,0.9500000476837158,0.5977988243103027,0.8888888955116272,0.800000011920929
0.790123462677002,0.876071035861969,0.5752308964729309,0.7560975551605225,0.8157894611358643,0.8571428656578064,0.9545454382896423,0.5936989784240723,0.7692307829856873,1.0
0.8024691343307495,0.8592411279678345,0.5869258642196655,0.761904776096344,0.8421052694320679,0.8571428656578064,0.9499999284744263,0.5733938813209534,0.8181818127632141,0.8999999761581421
0.7283950448036194,0.860159158706665,0.5633092522621155,0.7352941036224365,0.6578947305679321,0.8571428656578064,0.9500000476837158,0.5505087971687317,0.8888888955116272,0.800000011920929
0.7654321193695068,0.861077070236206,0.5666851997375488,0.8275862336158752,0.6315789222717285,0.8571428656578064,0.9590908885002136,0.5336126685142517,0.8888888955116272,0.800000011920929
0.790123462677002,0.8788249492645264,0.5358226895332336,0.7837837934494019,0.7631579041481018,0.9047619104385376,0.9590909481048584,0.5192943811416626,0.8999999761581421,0.8999999761581421
0.8271604776382446,0.8745410442352295,0.5294256210327148,0.8157894611358643,0.8157894611358643,0.9047619104385376,0.9636363983154297,0.504547655582428,0.8999999761581421,0.8999999761581421
0.8271604776382446,0.8977968096733093,0.49566349387168884,0.800000011920929,0.8421052694320679,0.9047619104385376,0.968181848526001,0.4884755313396454,0.8999999761581421,0.8999999761581421
